id,version,"created_at","updated_at",user_id,description_id,rss_log_id,num_views,"last_view",north,south,west,east,high,low,ok_for_export,"notes","name","scientific_name",locked
877,3,"2010-03-22 19:08:40","2010-08-14 01:57:33",2167,NULL,NULL,95,"2018-04-25 10:33:19",37.8266,37.7273,-122.252,-122.111,NULL,NULL,1,"[admin - Sat Aug 14 01:57:33 +0000 2010]: Changed location name from 'Chez Viess-Rust, Oakland, CA' to 'Chez Viess-Rust, Oakland, California, USA'","Chez Viess-Rust, Oakland, California, USA","USA, California, Oakland, Chez Viess-Rust",0
879,1,"2010-03-23 13:48:27","2010-03-23 13:48:27",25,NULL,NULL,63,"2018-08-19 18:06:43",37.445,37.439,-122.122,-122.114,NULL,NULL,1,NULL,"Greer Park, Palo Alto, California, USA","USA, California, Palo Alto, Greer Park",0
881,4,"2010-03-30 08:48:14","2010-08-14 01:57:33",123,NULL,NULL,207,"2018-07-09 04:28:37",37.0583,37.0404,-122.142,-122.121,NULL,NULL,1,"[admin - Sat Aug 14 01:57:33 +0000 2010]: Changed location name from 'Bonny Doon Ecological Reserve, Santa Cruz County' to 'Bonny Doon Ecological Reserve, Santa Cruz Co., California, USA'","Bonny Doon Ecological Reserve, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Bonny Doon Ecological Reserve",0
955,4,"2010-07-09 19:17:24","2010-08-14 01:57:35",123,NULL,45012,7,"2017-09-18 06:09:36",37.4268,37.419,-122.042,-122.035,NULL,NULL,1,"[admin - Sat Aug 14 01:57:35 +0000 2010]: Changed location name from 'Moffett Field Golf Course, Moffett Field, California' to 'Moffett Field Golf Course, Moffett Field, Santa Clara Co., California, USA'","Moffett Field Golf Course, Moffett Field, Santa Clara Co., California, USA","USA, California, Santa Clara Co., Moffett Field, Moffett Field Golf Course",0
962,3,"2010-07-30 14:16:50","2010-08-14 01:57:36",911,NULL,46273,38,"2018-06-14 03:49:24",36.9366,36.9366,-121.865,-121.865,NULL,NULL,1,"[admin - Sat Aug 14 01:57:36 +0000 2010]: Changed location name from 'La Selva Beach, Santa Cruz County, CA, USA' to 'La Selva Beach, Santa Cruz Co., California, USA'","La Selva Beach, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., La Selva Beach",0
963,4,"2010-07-30 14:20:43","2013-01-01 21:28:36",911,NULL,46274,64,"2018-04-16 13:26:56",36.98,36.98,-121.935,-121.935,NULL,NULL,1,"[admin - Sat Aug 14 01:57:36 +0000 2010]: Changed location name from 'New Brighton State Beach, Santa Cruz County, California, USA' to 'New Brighton State Beach, Santa Cruz Co., California, USA'","New Brighton State Beach, Capitola, California, USA","USA, California, Capitola, New Brighton State Beach",0
964,3,"2010-07-30 14:25:23","2010-08-14 01:57:36",911,NULL,46275,133,"2018-04-21 04:29:43",37.0118,37.0118,-122.077,-122.077,NULL,NULL,1,"[admin - Sat Aug 14 01:57:36 +0000 2010]: Changed location name from 'Empire Grade, Santa Cruz, Santa Cruz CO., CA, USA' to 'Empire Grade, Santa Cruz, California, USA'","Empire Grade, Santa Cruz, California, USA","USA, California, Santa Cruz, Empire Grade",0
965,5,"2010-07-30 14:37:35","2010-08-14 01:57:36",911,NULL,46276,181,"2018-08-18 07:44:10",37.0643,37.0643,-122.038,-122.038,NULL,NULL,1,"[admin - Sat Aug 14 01:57:36 +0000 2010]: Changed location name from 'Foothills of the Santa Cruz mountains, Santa Cruz, Santa Cruz CO., CA, USA' to 'Foothills of the Santa Cruz mountains, Santa Cruz, California, USA'","Foothills of the Santa Cruz mountains, Santa Cruz, California, USA","USA, California, Santa Cruz, Foothills of the Santa Cruz mountains",0
966,3,"2010-07-30 14:41:52","2010-08-14 01:57:36",911,NULL,46278,51,"2018-06-04 05:15:09",37.0526,37.0526,-122.063,-122.063,NULL,NULL,1,"[admin - Sat Aug 14 01:57:36 +0000 2010]: Changed location name from 'Ponderosa Lodge, Graham Hill Road, Santa Cruz, Santa Cruz CO, CA, United States of America' to 'Ponderosa Lodge, Graham Hill Rd., Santa Cruz, California, USA'","Ponderosa Lodge, Graham Hill Rd., Santa Cruz, California, USA","USA, California, Santa Cruz, Graham Hill Rd., Ponderosa Lodge",0
967,3,"2010-07-30 14:46:01","2010-08-14 01:57:36",911,NULL,46279,306,"2018-08-20 13:41:12",36.985,36.985,-122.089,-122.089,NULL,NULL,1,"[admin - Sat Aug 14 01:57:36 +0000 2010]: Changed location name from 'Wilder Ranch State Park, Santa Cruz, Santa Cruz CO., CA, USA' to 'Wilder Ranch State Park, Santa Cruz Co., California, USA'","Wilder Ranch State Park, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Wilder Ranch State Park",0
969,3,"2010-07-30 14:55:01","2010-08-14 01:57:36",911,NULL,46281,99,"2018-09-01 16:14:18",36.9866,36.9866,-122.072,-122.072,NULL,NULL,1,"[admin - Sat Aug 14 01:57:36 +0000 2010]: Changed location name from 'Mima Meadow, UCSC, Santa Cruz, Santa Cruz Co., CA, USA' to 'Mima Meadow, University of California Santa Cruz, Santa Cruz Co., California, USA'","Mima Meadow, University of California Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., University of California Santa Cruz, Mima Meadow",0
970,3,"2010-07-30 15:03:19","2010-08-14 01:57:36",911,NULL,46282,14,"2018-04-16 13:17:32",36.98,36.98,-121.957,-121.957,NULL,NULL,1,"[admin - Sat Aug 14 01:57:36 +0000 2010]: Changed location name from 'Capitola, Santa Cruz Co., California, USA' to 'Capitola, California, USA'","Capitola, California, USA","USA, California, Capitola",0
971,5,"2010-07-30 15:15:41","2013-07-22 20:05:22",911,NULL,46283,57,"2018-06-08 15:58:09",36.9672,36.9672,-122.04,-122.04,NULL,NULL,1,"[admin - Sat Aug 14 01:57:37 +0000 2010]: Changed location name from 'Mission Street, Santa Cruz, Santa Cruz CO., CA, USA' to 'Mission St., Santa Cruz, California, USA'

[admin - 2013-07-22 20:05:21 +0000]: Merged with Mission St., Santa Cruz, California, USAi: North: 36.9741, South: 36.9676, West: -122.05, East: -122.023","Mission St., Santa Cruz, California, USA","USA, California, Santa Cruz, Mission St.",0
972,7,"2010-07-30 15:20:10","2014-04-22 15:47:03",911,NULL,46284,292,"2018-08-28 01:29:00",37.0808,36.9763,-121.933,-121.828,NULL,NULL,1,"Park website: http://www.parks.ca.gov/?page_id=666

80% 2nd- and 3rd-growth coast redwood (Sequoia sempervirens) forest.  5% Northern maritime chaparral containing coyote brush and woolyleaf manzanita.  Other habitats include a purple needlegrass grassland and a red alder riparian forest.  See \"park brochure\":http://www.parks.ca.gov/pages/666/files/TheForestNiseneMarksWebBroch2012.pdf (2012).


[admin - Sat Aug 14 01:57:37 +0000 2010]: Changed location name from 'Forest of Nisene Marks, Aptos, Santa Cruz CO., California, USA' to 'Forest of Nisene Marks, Aptos, California, USA'

[admin - 2012-12-31 19:26:13 +0000]: Merged with Forest of Nisene Marks, Aptos., California, USA: North: 37.0803, South: 36.9761, West: -121.933, East: -121.828","Forest of Nisene Marks State Park, Aptos, California, USA","USA, California, Aptos, Forest of Nisene Marks State Park",0
974,4,"2010-07-30 15:29:30","2010-08-14 01:57:37",911,NULL,46286,37,"2018-05-03 22:01:53",37.0122,37.0122,-122.193,-122.193,NULL,NULL,1,"[admin - Sat Aug 14 01:57:37 +0000 2010]: Changed location name from 'Davenport, Santa Cruz CO., California, USA' to 'Davenport, California, USA'","Davenport, California, USA","USA, California, Davenport",0
975,3,"2010-07-30 15:34:39","2010-08-14 01:57:37",911,NULL,46287,15,"2017-09-10 08:08:04",36.9774,36.9774,-122.044,-122.044,NULL,NULL,1,"[admin - Sat Aug 14 01:57:37 +0000 2010]: Changed location name from 'Spring Street, Santa Cruz, Santa Cruz CO., California, USA' to 'Spring St., Santa Cruz, California, USA'","Spring St., Santa Cruz, California, USA","USA, California, Santa Cruz, Spring St.",0
976,3,"2010-07-30 15:39:11","2010-08-14 01:57:37",911,NULL,46288,31,"2018-04-22 05:32:15",36.9636,36.9636,-122.007,-122.007,NULL,NULL,1,"[admin - Sat Aug 14 01:57:37 +0000 2010]: Changed location name from 'Seabright Beach, Santa Cruz, Santa Cruz CO., California, USA' to 'Seabright Beach, Santa Cruz, California, USA'","Seabright Beach, Santa Cruz, California, USA","USA, California, Santa Cruz, Seabright Beach",0
977,4,"2010-07-30 15:42:08","2010-08-14 01:57:37",911,NULL,46289,21,"2018-01-20 06:36:32",36.9523,36.9523,-122.057,-122.057,NULL,NULL,1,"[admin - Sat Aug 14 01:57:37 +0000 2010]: Changed location name from 'Natural Bridges State Park, Santa Cruz, Santa Cruz County, California, USA' to 'Natural Bridges State Park, Santa Cruz, California, USA'","Natural Bridges State Park, Santa Cruz, California, USA","USA, California, Santa Cruz, Natural Bridges State Park",0
978,3,"2010-07-30 15:46:41","2015-02-18 19:34:49",911,NULL,46290,328,"2018-09-04 18:29:46",37.0635,37.0635,-122.103,-122.103,NULL,NULL,1,"","Fall Creek Unit, Henry Cowell Redwoods State Park, Santa Cruz, California, USA","USA, California, Santa Cruz, Henry Cowell Redwoods State Park, Fall Creek Unit",0
979,9,"2010-07-30 15:49:53","2014-04-23 19:14:20",911,NULL,46291,150,"2018-07-29 15:18:55",36.9699,36.9689,-122.029,-122.027,NULL,NULL,1,"[admin - Sat Aug 14 01:57:37 +0000 2010]: Changed location name from 'Louden Nelson Community Center, Laurel Street, Santa Cruz, Santa Cruz CO, CA, USA' to 'Louden Nelson Community Center, Santa Cruz, California, USA'

[admin - 2014-04-23 19:14:20 +0000]: Merged with Louden Nelson Center, Santa Cruz, California, USA: North: 36.9698, South: 36.9689, West: -122.029, East: -122.027","Louden Nelson Community Center, Santa Cruz, California, USA","USA, California, Santa Cruz, Louden Nelson Community Center",0
980,5,"2010-07-30 15:53:02","2012-04-13 18:09:59",911,NULL,46292,37,"2018-03-05 19:19:57",36.9632,36.9632,-122.031,-122.031,NULL,NULL,1,"[admin - Sat Aug 14 01:57:37 +0000 2010]: Changed location name from 'Neary´s Lagoon, Santa Cruz, Santa Cruz County, California, USA' to 'Neary´s Lagoon, Santa Cruz, California, USA'","Neary's Lagoon, Santa Cruz, California, USA","USA, California, Santa Cruz, Neary's Lagoon",0
981,3,"2010-07-30 15:58:37","2010-08-14 01:57:37",911,NULL,46293,177,"2018-06-19 16:22:41",37.0956,37.0956,-122.277,-122.277,NULL,NULL,1,"[admin - Sat Aug 14 01:57:37 +0000 2010]: Changed location name from 'Waddell Creek, Santa Cruz CO., California, USA' to 'West Waddell Creek State Wilderness, Santa Cruz Co., California, USA'","West Waddell Creek State Wilderness, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., West Waddell Creek State Wilderness",0
982,6,"2010-07-30 16:01:43","2014-08-08 18:27:15",911,NULL,46294,256,"2018-08-28 16:25:53",37.1675,37.1123,-122.365,-122.297,NULL,NULL,1,"Año Nuevo state Park official web site:
http://www.parks.ca.gov/?page_id=523

[admin - Sat Aug 14 01:57:37 +0000 2010]: Changed location name from 'Ano Nuevo State Park, Santa Cruz CO., CA, USA' to 'Ano Nuevo State Park, Santa Cruz Co., California, USA'

8 Aug 2014 - Christian Schwarz changed marker and county name to reflect my understanding that all of this SP is located in San Mateo Co.

8 Aug 2014 - CHristian is correct about the county.  I changed the coordinates to include the entire park, changed spelling of county name, added official park website.
-- _user Joe Cohen_","Ano Nuevo State Park, San Mateo Co., California, USA","USA, California, San Mateo Co., Ano Nuevo State Park",0
985,4,"2010-08-03 02:05:19","2010-08-14 01:57:37",911,NULL,46479,40,"2018-04-30 01:55:44",36.8181,36.8181,-121.739,-121.739,NULL,NULL,1,"[admin - Sat Aug 14 01:57:37 +0000 2010]: Changed location name from 'Elkhorn Slough, Monterey County, California, USA' to 'Elkhorn Slough, Monterey Co., California, USA'","Elkhorn Slough, Monterey Co., California, USA","USA, California, Monterey Co., Elkhorn Slough",0
986,5,"2010-08-03 02:09:17","2010-08-14 01:57:37",911,NULL,46482,70,"2017-12-20 07:11:54",36.5181,36.5181,-121.938,-121.938,NULL,NULL,1,"[admin - Sat Aug 14 01:57:37 +0000 2010]: Changed location name from 'Whaler's Cove Cabin, Pt. Lobos State Park, Monterey CO, CA' to 'Whaler's Cove Cabin, Point Lobos State Park, Monterey Co., California, USA'","Whaler's Cove Cabin, Point Lobos State Park, Monterey Co., California, USA","USA, California, Monterey Co., Point Lobos State Park, Whaler's Cove Cabin",0
987,3,"2010-08-03 02:13:12","2010-08-14 01:57:37",911,NULL,46484,29,"2018-03-19 20:52:50",36.5498,36.5498,-121.925,-121.925,NULL,NULL,1,"[admin - Sat Aug 14 01:57:37 +0000 2010]: Changed location name from 'Carmel, Monterey County, California, USA' to 'Carmel, California, USA'","Carmel, California, USA","USA, California, Carmel",0
988,3,"2010-08-03 02:14:44","2010-08-14 01:57:38",911,NULL,46485,85,"2018-06-14 12:01:09",36.5616,36.5616,-121.866,-121.866,NULL,NULL,1,"[admin - Sat Aug 14 01:57:38 +0000 2010]: Changed location name from 'Jack's Peak Park, Monterey CO, California, USA' to 'Jack's Peak Park, Monterey Co., California, USA'","Jack's Peak Park, Monterey Co., California, USA","USA, California, Monterey Co., Jack's Peak Park",0
1014,1,"2010-08-14 10:37:59","2010-08-14 10:37:59",919,NULL,47686,33,"2017-08-31 22:23:43",37.8872,37.8801,-122.225,-122.219,NULL,NULL,1,"Public area part of Tilden park, access through steam trains parking lot on Lomas Cantadas","Vollmer Peak, Contra Costa Co., California, USA","USA, California, Contra Costa Co., Vollmer Peak",0
1015,1,"2010-08-14 11:00:30","2010-08-14 11:00:30",919,NULL,47688,278,"2018-09-08 13:54:46",37.9715,37.8987,-122.19,-122.1,NULL,NULL,1,"","Briones Regional Park, Contra Costa Co., California, USA","USA, California, Contra Costa Co., Briones Regional Park",0
1016,1,"2010-08-14 11:05:55","2010-08-14 11:05:55",919,NULL,47689,93,"2018-07-11 22:44:49",37.938,37.9049,-122.224,-122.17,NULL,NULL,1,"","Briones Reservoir, Contra Costa Co., California, USA","USA, California, Contra Costa Co., Briones Reservoir",0
1033,1,"2010-08-14 18:45:53","2010-08-14 18:45:53",1,NULL,47725,178,"2018-08-20 00:44:56",37.925,37.9203,-122.198,-122.165,NULL,NULL,1,"Based on Google Maps.","Bear Creek Trail, Briones Reservoir, Contra Costa Co., California, USA","USA, California, Contra Costa Co., Briones Reservoir, Bear Creek Trail",0
1035,1,"2010-08-14 18:50:51","2010-08-14 18:50:51",1,NULL,47727,196,"2018-08-19 14:45:13",37.5764,37.5214,-122.294,-122.225,NULL,NULL,1,"","Foster City, California, USA","USA, California, Foster City",0
1036,4,"2010-08-14 18:52:57","2010-08-14 18:57:21",1,NULL,47728,188,"2018-08-03 08:59:20",37.8742,37.8736,-122.266,-122.264,NULL,NULL,1,"","Biology of Fungi Lab, UC Berkeley, Berkeley, California, USA","USA, California, Berkeley, UC Berkeley, Biology of Fungi Lab",0
1037,1,"2010-08-14 19:00:04","2010-08-14 19:00:04",1,NULL,47730,83,"2017-12-17 02:49:35",37.4754,37.451,-122.292,-122.272,NULL,NULL,1,"Based on a Google Maps search.","Edgewood Park, San Mateo, California, USA","USA, California, San Mateo, Edgewood Park",0
1038,2,"2010-08-14 19:13:36","2010-08-14 20:36:59",911,NULL,47737,71,"2018-07-04 03:06:42",37.8578,37.8466,-122.202,-122.188,NULL,NULL,1,"","Sibley Volcanic Regional Preserve, Oakland, California, USA","USA, California, Oakland, Sibley Volcanic Regional Preserve",0
1040,3,"2010-08-14 19:19:44","2013-12-17 00:17:15",1,NULL,47740,277,"2018-09-08 06:35:06",37.4518,37.4198,-122.372,-122.312,NULL,NULL,1,"See http://www.openspace.org/preserves/pr_purisima.asp

[admin - 2013-12-17 00:17:15 +0000]: Merged with Purissima Creek Redwoods Preserve, San Mateo, California, USA: North: 37.4464, South: 37.4287, West: -122.387, East: -122.355","Purisima Creek Redwoods Open Space Preserve, San Mateo Co., California, USA","USA, California, San Mateo Co., Purisima Creek Redwoods Open Space Preserve",0
1042,2,"2010-08-14 19:34:06","2016-12-27 16:07:37",1,NULL,47742,34,"2018-05-04 07:43:30",37.8772,37.8446,-122.507,-122.477,NULL,NULL,1,"Based on the city boundary as given in Yahoo Maps.

[admin - 2016-12-27 16:07:36 +0000]: Merged with El Sausalito, California, USA: North: 37.8804, South: 37.8316, West: -122.516, East: -122.48","Sausalito, California, USA","USA, California, Sausalito",0
1044,5,"2010-08-14 19:44:17","2013-07-22 20:09:28",1,NULL,47745,152,"2018-07-04 02:57:25",37.8835,37.8677,-122.266,-122.229,NULL,NULL,1,"

[admin - 2013-07-22 20:07:05 +0000]: Merged with UC Berkeley Campus, Berkeley, California, USA: North: 37.8835, South: 37.8623, West: -122.266, East: -122.23

[admin - 2013-07-22 20:07:52 +0000]: Merged with UC Berkeley, Alameda Co., California, USA: North: 37.8835, South: 37.8623, West: -122.266, East: -122.23

[admin - 2013-07-22 20:09:28 +0000]: Merged with UC Berkeley, Almada co., California, USA: North: 37.8847, South: 37.8636, West: -122.281, East: -122.245","University of California Berkeley (UC Berkeley), Berkeley, California, USA","USA, California, Berkeley, University of California Berkeley (UC Berkeley)",0
1045,2,"2010-08-14 20:02:26","2010-08-14 20:04:43",1,NULL,47747,129,"2018-04-03 21:34:26",37.8702,37.8084,-122.153,-122.093,NULL,NULL,1,"Boundary based on Yahoo Maps.","Moraga, California, USA","USA, California, Moraga",0
1046,1,"2010-08-14 20:46:49","2010-08-14 20:46:49",1838,NULL,47750,58,"2018-06-02 05:23:12",37.8603,37.8471,-122.155,-122.127,NULL,NULL,1,"","Orinda Oaks Park, Orinda, California, USA","USA, California, Orinda, Orinda Oaks Park",0
1047,1,"2010-08-14 21:18:16","2010-08-14 21:18:16",1838,NULL,47757,210,"2018-08-15 21:27:19",37.7859,37.7755,-122.52,-122.508,NULL,NULL,1,"","Lands End, San Francisco, California, USA","USA, California, San Francisco, Lands End",0
1049,1,"2010-08-14 21:31:53","2010-08-14 21:31:53",1838,NULL,47759,80,"2018-06-02 08:21:42",37.8575,37.7428,-122.223,-122.115,NULL,NULL,1,"","Skyline Blvd., Oakland, California, USA","USA, California, Oakland, Skyline Blvd.",0
1050,1,"2010-08-14 21:40:34","2010-08-14 21:40:34",1838,NULL,47760,406,"2018-09-05 06:17:43",37.8335,37.797,-122.189,-122.137,NULL,NULL,1,"","Redwood Regional Park, Oakland, California, USA","USA, California, Oakland, Redwood Regional Park",0
1086,2,"2010-08-21 22:50:47","2010-08-21 22:51:53",1838,NULL,48580,268,"2018-07-22 22:58:38",37.9267,37.8161,-121.994,-121.841,NULL,NULL,1,"","Mount Diablo State Park, Contra Costa Co., California, USA","USA, California, Contra Costa Co., Mount Diablo State Park",0
1115,1,"2010-08-27 01:43:53","2010-08-27 01:43:53",1,NULL,49097,42,"2018-05-07 01:19:36",37.4466,37.4289,-122.386,-122.354,NULL,NULL,1,"","Whittemore Gulch, San Mateo, California, USA","USA, California, San Mateo, Whittemore Gulch",0
1120,5,"2010-08-28 02:00:07","2013-11-25 13:10:38",1,NULL,49160,228,"2018-06-14 15:25:51",37.9233,37.8761,-122.279,-122.217,NULL,NULL,1,"See http://www.ebparks.org/parks/tilden.htm.
[admin - 2011-11-06 21:07:20 +0000]: Merged with Tilden Regional Park, Berkeley, California, USA: North: 37.9235, South: 37.8793, West: -122.279, East: -122.217

[admin - 2013-11-25 13:10:25 +0000]: Merged with Tilden Park, Berkeley, California, USA: North: 37.9235, South: 37.8793, West: -122.279, East: -122.217

[admin - 2013-11-25 13:10:38 +0000]: Merged with Tilden Park, Contra Costa Co, California, USA: North: 37.9337, South: 37.8895, West: -122.293, East: -122.231","Tilden Regional Park, Contra Costa Co., California, USA","USA, California, Contra Costa Co., Tilden Regional Park",0
